TKPH,Tire Wear (%),Remaining Tire Life (Hours),Fuel Consumption (L/h),Tire Failure Risk,Maintenance Alert
398,32.833797233799025,668.1514476614699,9.464385315028139,2,1
57,5.540593063347665,1077.1992818671454,4.263633496115883,0,0
362,30.3717632158229,696.0556844547564,8.747360578231172,2,1
492,38.85976341675913,604.8387096774194,9.47660688783123,3,1
377,31.408392610397982,684.1505131128848,9.106111392407108,2,1
103,9.78730265184835,995.0248756218906,4.927707350815974,0,0
288,25.023840776095874,761.4213197969543,6.320358116883098,1,0
278,24.270317848566446,771.2082262210797,6.0082239450069626,1,0
100,9.51625819640405,1000.0,4.909297426825682,0,0
313,26.875008743111795,738.0073800738007,7.17181677000762,2,1
467,37.311990958762294,620.4756980351602,9.58967644311472,3,1
145,13.49777068892587,930.2325581395348,4.914249329213982,0,0
137,12.80297738678906,941.9152276295133,4.945884778898452,0,0
127,11.926632740284305,956.9377990430622,4.970956230448703,0,0
337,28.609116009727998,716.8458781362008,7.996091657151202,2,1
169,15.549109661396566,896.8609865470852,4.798844679303103,1,0
540,41.725174762601036,576.9230769230769,9.619063769933508,3,1
501,39.40755677828125,599.4005994005995,9.454307377864184,3,1
549,42.24729512380453,571.9733079122975,9.735121276765145,3,1
214,19.265161497731853,840.3361344537816,4.802032739383595,1,0
231,20.62605339647573,820.7934336525308,4.969264826937755,1,0
518,40.42892210996788,589.3909626719056,9.465269090736532,3,1
56,5.446086410960371,1079.1366906474818,4.240100442176505,0,0
379,31.545438733372176,682.5938566552901,9.147701232704568,2,1
200,18.12692469220182,857.1428571428572,4.743197504692072,1,0
134,12.540993539666601,946.372239747634,4.955374644541871,0,0
196,17.79877653218135,862.0689655172414,4.737853711269194,1,0
430,34.949090527668346,645.1612903225807,9.684397097874113,2,1
597,44.95394568738234,546.9462169553327,10.868791759288218,3,1
334,28.39462177727915,719.4244604316547,7.896482509519879,2,1
131,12.278222560895646,950.8716323296355,4.9632616424118385,0,0
563,43.05019954704584,564.4402634054562,9.979757247038014,3,1
572,43.56044818806417,559.7014925373134,10.17714227685315,3,1
435,35.27353329219653,641.711229946524,9.687969230082182,2,1
520,40.547945202980564,588.2352941176471,9.472173530914347,3,1
168,15.464616531534126,898.2035928143712,4.80332491961262,1,0
445,35.91757239676813,634.9206349206348,9.676020856457885,2,1
581,44.06612519452732,555.0416281221092,10.403701000155841,3,1
310,26.655304377571078,740.7407407407406,7.0669105971825035,2,1
305,26.287662560837223,745.3416149068323,6.892837495727904,2,1
275,24.042787677503153,774.1935483870967,5.919459674429608,1,0
102,9.697044833112322,996.6777408637874,4.9219286509533795,0,0
549,42.24729512380453,571.9733079122975,9.735121276765145,3,1
555,42.592773880356404,568.7203791469193,9.83044741179601,3,1
413,33.833771717215164,657.1741511500547,9.613700665329725,2,1
329,28.035698325292458,723.7635705669481,7.727475672429869,2,1
207,18.698035001242896,848.6562942008486,4.764390596449806,1,0
108,10.237240356956512,986.8421052631579,4.9513834607786835,0,0
177,16.222021547700617,886.2629246676513,4.767049082058269,1,0
164,15.125797811979325,903.6144578313252,4.822034132728773,1,0
258,22.740476789307195,791.5567282321899,5.468516344033644,1,0
575,43.72951311930443,558.1395348837208,10.249547825311572,3,1
570,43.44745613004629,560.7476635514018,10.130671474335323,3,1
286,24.873738405311396,763.3587786259542,6.256117733608356,1,0
330,28.107626656807383,722.8915662650602,7.761541363513378,2,1
408,33.50211211775981,660.7929515418502,9.573540649650575,2,1
250,22.119921692859513,800.0,5.291075725336862,1,0
327,27.891625697339293,725.5139056831923,7.659001003970023,2,1
284,24.723335529380375,765.3061224489795,6.192731448071031,1,0
543,41.899737263639814,575.2636625119845,9.654176125735786,3,1
53,5.161998751770181,1084.99095840868,4.167355482344986,0,0
491,38.79859259986501,605.4490413723512,9.479986879232216,3,1
78,7.5035573456460725,1038.0622837370242,4.669941720229966,0,0
158,14.615021803151828,911.854103343465,4.851593693066946,1,0
124,11.662015911724911,961.5384615384615,4.974374257805711,0,0
195,17.716534194398157,863.3093525179855,4.737233840816026,1,0
177,16.222021547700617,886.2629246676513,4.767049082058269,1,0
91,8.698228910073425,1015.2284263959391,4.834109128880456,0,0
405,33.302318914152565,662.9834254143647,9.544889810845085,2,1
90,8.60688147287718,1016.949152542373,4.823847630878195,0,0
83,7.964885277987532,1029.1595197255576,4.7410239899165365,0,0
66,6.386913570838115,1060.0706713780917,4.458715100118265,0,0
202,18.29050720577634,854.7008547008547,4.747664092773347,1,0
